Trial_ID,SppVar,Seedlots,Seed_Class,StockType,Num_Planted,Planting_Comments,Assessor_Qual,Qual_Date,Qualitative_Vigour,Vigour_Variability,Best_Height_Offsite,Survival_est,Damage_Comments,SiteIndex,SiteIndex_Method,Local_Spp1,Best_Height_Local1,Local_Spp2,Best_Height_Local2,Local_Spp3,Best_Height_Local3
35132,PY,25475,B,CTAIN,1800,,,,,,,,,23,,,,,,,
99727,LW,46252,B,MXPLT,1200,,,,,,,,,18,,,,,,,
109215,LW,39159,B,CTAIN,1955,,,,,,,,,18,,,,,,,
87619,YC,46229,B,CTAIN,2680,,,,,,,,,24,,,,,,,
92154,FDI,5737,B,CTAIN,5710,,,,,,,,,19,,,,,,,
93702,CW,48072,B,CTAIN,10880,,,,,,,,,18,,,,,,,
99926,LW,35193,B,CTAIN,350,,,,,,,,,17,,,,,,,
85163,PW,61010,A,CTAIN,1515,,,,,,,,,21,,,,,,,
85162,PW,61010,A,CTAIN,4875,,,,,,,,,21,,,,,,,
85161,PW,61010,A,CTAIN,2775,,,,,,,,,21,,,,,,,
84229,PW,61010,A,CTAIN,810,,,,,,,,,21,,,,,,,
99856,CW,39708,B,CTAIN,3340,,,,,,,,,10,,,,,,,
93981,LW,39148,B,CTAIN,540,,,,,,,,,12,,,,,,,
84234,LW,39148,B,CTAIN,1300,,,,,,,,,21,,,,,,,
81556,LW,39148,B,CTAIN,465,,,,,,,,,24,,,,,,,
94400,LW,39148,B,CTAIN,12060,,,,,,,,,22,,,,,,,
84235,LW,39148,B,CTAIN,990,,,,,,,,,21,,,,,,,
84229,LW,39148,B,CTAIN,2295,,,,,,,,,21,,,,,,,
67138,LW,39148,B,CTAIN,390,,,,,,,,,15,,,,,,,
92270,LW,35193,B,CTAIN,710,,,,,,,,,12,,,,,,,
85163,LW,35193,B,CTAIN,9720,,,,,,,,,21,,,,,,,
65509,FDC,61064,A,CTAIN,760,,,,,,,,,25,,,,,,,
85430,FDC,61064,A,CTAIN,710,,,,,,,,,28,,,,,,,
68808,CW,40022,B,CTAIN,620,,,,,,,,,25,,,,,,,
103287,YC,46229,B,CTAIN,460,,,,,,,,,29,,,,,,,
92761,LW,39148,B,CTAIN,200,,,,,,,,,20,,,,,,,
84239,LW,39148,B,CTAIN,2975,,,,,,,,,18,,,,,,,
109971,BA,40578,B,CTAIN,900,,,,,,,,,32,,,,,,,
95942,PW,60416,A,CTAIN,900,,,,,,,,,18,,,,,,,
98500,PW,60659,A,CTAIN,1680,,,,,,,,,26,,,,,,,
91293,PW,60659,A,CTAIN,840,,,,,,,,,24,,,,,,,
114097,PW,60659,A,CTAIN,540,,,,,,,,,22,,,,,,,
91293,BG,9980,B,CTAIN,655,,,,,,,,,24,,,,,,,
86210,LW,4941,B,CTAIN,600,,,,,,,,,19,,,,,,,
98371,LW,4941,B,MXPLT,1800,,,,,,,,,18,,,,,,,
98370,LW,4941,B,CTAIN,900,,,,,,,,,18,,,,,,,
99454,FDC,60307,A,CTAIN,100,,,,,,,,,21,,,,,,,
68298,FDI,44926,B,CTAIN,4025,,,,,,,,,18,,,,,,,
97962,PW,60659,A,CTAIN,2540,,,,,,,,,28,,,,,,,
90027,PY,42577,B,CTAIN,3740,,,,,,,,,18,,,,,,,
110699,LW,46252,B,CTAIN,4200,,,,,,,,,18,,,,,,,
26732,PY,40342,B,CTAIN,1020,,,,,,,,,18,,,,,,,
90936,FDC,6251,A,CTAIN,10530,,,,,,,,,16,,,,,,,
105846,PW,61010,A,CTAIN,1160,,,,,,,,,24,,,,,,,
107251,PW,61010,A,CTAIN,340,,,,,,,,,21,,,,,,,
97988,LW,46252,B,MXPLT,5085,,,,,,,,,17,,,,,,,
73356,LW,4941,B,CTAIN,6795,,,,,,,,,15,,,,,,,
73355,LW,4941,B,CTAIN,6450,,,,,,,,,15,,,,,,,
73351,LW,4941,B,CTAIN,12585,,,,,,,,,15,,,,,,,
67836,FDI,45778,B,CTAIN,600,,,,,,,,,20,,,,,,,
87633,CW,45010,B,CTAIN,660,,,,,,,,,12,,,,,,,
97724,LW,39148,B,CTAIN,2955,,,,,,,,,21,,,,,,,
101909,CW,45754,B,CTAIN,795,,,,,,,,,24,,,,,,,
101905,CW,45754,B,CTAIN,225,,,,,,,,,21,,,,,,,
98313,CW,45010,B,CTAIN,940,,,,,,,,,27,,,,,,,
1662613,PW,63027,A,CTAIN,225,,,,,,,,,16,,,,,,,
89793,CW,40021,B,CTAIN,4630,,,,,,,,,19,,,,,,,
69324,LW,60733,A,CTAIN,3000,,,,,,,,,19,,,,,,,
106218,LW,60733,A,CTAIN,930,,,,,,,,,20,,,,,,,
102142,BN,45214,B,CTAIN,960,,,,,,,,,26,,,,,,,
104282,LW,4941,B,CTAIN,1710,,,,,,,,,14,,,,,,,
112870,CW,39708,B,CTAIN,80,,,,,,,,,12,,,,,,,
45920,PY,43318,B,CTAIN,5720,,,,,,,,,23,,,,,,,
71281,LW,60733,A,CTAIN,280,,,,,,,,,18,,,,,,,
94066,YC,42313,B,MXPLT,55,,,,,,,,,37,,,,,,,
63349,LW,44031,B,CTAIN,885,,,,,,,,,15,,,,,,,
99911,PY,25475,B,CTAIN,8996,,,,,,,,,15,,,,,,,
104707,PY,40855,B,CTAIN,540,,,,,,,,,23,,,,,,,
-392300000,LS,39353,B,CTAIN,540,,,,,,,,,18,,,,,,,
117016,PW,60659,A,CTAIN,360,,,,,,,,,28,,,,,,,
109631,LW,39148,B,CTAIN,1815,,,,,,,,,19,,,,,,,
71969,LW,39148,B,CTAIN,2790,,,,,,,,,19,,,,,,,
105139,PY,43318,B,MXPLT,724,,,,,,,,,24,,,,,,,
94057,BP,35285,B,CTAIN,210,,,,,,,,,24,,,,,,,
91610,BN,35285,B,CTAIN,1800,,,,,,,,,26,,,,,,,
58475,LW,39159,B,CTAIN,1080,,,,,,,,,18,,,,,,,
110696,LW,39153,B,MXPLT,1625,,,,,,,,,18,,,,,,,
109525,LW,39153,B,MXPLT,3140,,,,,,,,,19,,,,,,,
122516,LW,39153,B,MXPLT,840,,,,,,,,,18,,,,,,,
87318,PY,44008,B,CTAIN,1000,,,,,,,,,19,,,,,,,
87316,PY,44008,B,CTAIN,1060,,,,,,,,,19,,,,,,,
117942,FDI,39061,B,CTAIN,2340,,,,,,,,,22,,,,,,,
95396,LW,39159,B,CTAIN,1260,,,,,,,,,18,,,,,,,
114863,LW,39148,B,CTAIN,630,,,,,,,,,21,,,,,,,
110701,LW,39153,B,CTAIN,2415,,,,,,,,,19,,,,,,,
71490,LW,41253,B,CTAIN,10980,,,,,,,,,16,,,,,,,
85375,LW,39159,B,CTAIN,10800,,,,,,,,,22,,,,,,,
104113,LW,39148,B,CTAIN,5355,,,,,,,,,19,,,,,,,
110673,LW,39153,B,MXPLT,5465,,,,,,,,,18,,,,,,,
118604,CW,47222,B,CTAIN,1310,,,,,,,,,20,,,,,,,
112697,LW,4941,B,MXPLT,1215,,,,,,,,,18,,,,,,,
118370,LW,4941,B,MXPLT,4425,,,,,,,,,19,,,,,,,
118372,LW,39153,B,MXPLT,2085,,,,,,,,,17,,,,,,,
118268,LW,39158,B,CTAIN,255,,,,,,,,,17,,,,,,,
96750,BG,46132,B,CTAIN,2299,,,,,,,,,28,,,,,,,
72164,PY,40337,B,MXPLT,1155,,,,,,,,,21,,,,,,,
77407,LW,39153,B,MXPLT,1620,,,,,,,,,17,,,,,,,
116282,BN,48350,B,CTAIN,480,,,,,,,,,26,,,,,,,
1049699,BN,48350,B,CTAIN,7320,,,,,,,,,28,,,,,,,
52421,BN,48350,B,CTAIN,1440,,,,,,,,,28,,,,,,,
1052770,BN,48350,B,CTAIN,2400,,,,,,,,,28,,,,,,,
111023,PW,60659,A,CTAIN,2380,,,,,,,,,22,,,,,,,
111023,BG,46132,B,CTAIN,2770,,,,,,,,,22,,,,,,,
1057790,BA,61069,A,CTAIN,600,,,,,,,,,30,,,,,,,
115151,LW,60739,A,CTAIN,15390,,,,,,,,,20,,,,,,,
91076,LW,42263,B,CTAIN,1395,,,,,,,,,18,,,,,,,
91075,LW,42263,B,CTAIN,945,,,,,,,,,20,,,,,,,
90313,LW,42263,B,CTAIN,720,,,,,,,,,20,,,,,,,
1057790,YC,46228,B,CTAIN,1830,,,,,,,,,30,,,,,,,
1052898,LW,5266,B,CTAIN,2000,,,,,,,,,19,,,,,,,
116933,LW,41141,B,CTAIN,6990,,,,,,,,,21,,,,,,,
112272,LW,41253,B,CTAIN,900,,,,,,,,,16,,,,,,,
110180,LW,41253,B,CTAIN,6480,,,,,,,,,16,,,,,,,
110178,LW,41253,B,CTAIN,5400,,,,,,,,,12,,,,,,,
110195,LW,39159,B,CTAIN,5900,,,,,,,,,18,,,,,,,
90311,LW,42263,B,CTAIN,1855,,,,,,,,,18,,,,,,,
71135,LW,42263,B,CTAIN,1155,,,,,,,,,18,,,,,,,
113111,CW,45010,B,CTAIN,4900,,,,,,,,,28,,,,,,,
102179,PW,60429,A,CTAIN,680,,,,,,,,,18,,,,,,,
112414,PW,60659,A,CTAIN,460,,,,,,,,,33,,,,,,,
68170,CW,45018,B,CTAIN,930,,,,,,,,,16,,,,,,,
109610,PW,61220,A,CTAIN,170,,,,,,,,,18,,,,,,,
105369,FDI,31408,B,CTAIN,1230,,,,,,,,,12,,,,,,,
97061,CW,47222,B,CTAIN,180,,,,,,,,,18,,,,,,,
63349,PY,39241,B,CTAIN,1350,,,,,,,,,15,,,,,,,
93695,LW,41141,B,CTAIN,2340,,,,,,,,,21,,,,,,,
91156,LW,39159,B,CTAIN,8100,,,,,,,,,18,,,,,,,
111455,FDC,61064,A,CTAIN,480,,,,,,,,,28,,,,,,,
99856,FDC,61064,A,CTAIN,360,,,,,,,,,10,,,,,,,
85534,CW,39708,B,CTAIN,495,,,,,,,,,8,,,,,,,
83170,BN,35285,B,CTAIN,2310,,,,,,,,,16,,,,,,,
93070,LW,41136,B,CTAIN,1440,,,,,,,,,23,,,,,,,
1061427,LW,41141,B,CTAIN,690,,,,,,,,,18,,,,,,,
39265,LW,4941,B,CTAIN,1245,,,,,,,,,20,,,,,,,
111711,YC,46229,B,CTAIN,40,,,,,,,,,40,,,,,,,
82979,BN,35285,B,CTAIN,540,,,,,,,,,12,,,,,,,
106805,LW,41253,B,CTAIN,3140,,,,,,,,,18,,,,,,,
108462,LW,60739,A,CTAIN,1200,,,,,,,,,23,,,,,,,
1068022,LW,60733,A,CTAIN,1361,,,,,,,,,21,,,,,,,
107012,LW,41253,B,CTAIN,8550,,,,,,,,,18,,,,,,,
119212,YC,46229,B,CTAIN,40,,,,,,,,,40,,,,,,,
117631,LW,60739,A,CTAIN,670,,,,,,,,,19,,,,,,,
1049915,LW,60739,A,CTAIN,1220,,,,,,,,,26,,,,,,,
1558856,PW,63027,A,CTAIN,1575,,,,,,,,,22,,,,,,,
18662,LW,39153,B,CTAIN,5400,,,,,,,,,21,,,,,,,
117934,PY,45260,B,CTAIN,375,,,,,,,,,11,,,,,,,
1048943,LW,39263,B,CTAIN,90,,,,,,,,,18,,,,,,,
116257,LW,39263,B,CTAIN,4200,,,,,,,,,15,,,,,,,
1048944,LW,39263,B,CTAIN,780,,,,,,,,,18,,,,,,,
84541,CW,45018,B,CTAIN,800,,,,,,,,,16,,,,,,,
69300,LW,39159,B,CTAIN,7925,,,,,,,,,21,,,,,,,
89971,PY,42593,B,CTAIN,2250,,,,,,,,,18,,,,,,,
89971,LW,48019,B,CTAIN,3530,,,,,,,,,21,,,,,,,
81140,FDI,43844,B,CTAIN,3450,,,,,,,,,20,,,,,,,
113872,LW,60733,A,CTAIN,2175,,,,,,,,,19,,,,,,,
1072289,YC,46228,B,CTAIN,840,,,,,,,,,24,,,,,,,
1062613,CW,45018,B,CTAIN,200,,,,,,,,,16,,,,,,,
84705,FDI,43844,B,CTAIN,5955,,,,,,,,,20,,,,,,,
75202,FDI,8491,B,CTAIN,1620,,,,,,,,,20,,,,,,,
98597,PY,35649,B,CTAIN,470,,,,,,,,,19,,,,,,,
107435,PY,35649,B,CTAIN,180,,,,,,,,,19,,,,,,,
98943,LW,41141,B,CTAIN,495,,,,,,,,,21,,,,,,,
1003640,YC,46229,B,CTAIN,3800,,,,,,,,,28,,,,,,,
78199,PY,40342,B,MXPLT,2040,,,,,,,,,18,,,,,,,
99623,BA,40583,B,CTAIN,1010,,,,,,,,,23,,,,,,,
1080370,BN,48350,B,CTAIN,7040,,,,,,,,,28,,,,,,,
1080138,BN,48350,B,CTAIN,3680,,,,,,,,,28,,,,,,,
71798,BN,48350,B,CTAIN,4580,,,,,,,,,12,,,,,,,
1009125,LW,46251,B,CTAIN,630,,,,,,,,,18,,,,,,,
1062820,LW,39285,B,CTAIN,765,,,,,,,,,21,,,,,,,
1056574,LW,39153,B,CTAIN,2260,,,,,,,,,19,,,,,,,
103552,LW,39153,B,CTAIN,3295,,,,,,,,,21,,,,,,,
1062490,LW,39153,B,CTAIN,360,,,,,,,,,19,,,,,,,
69728,LW,39153,B,CTAIN,1500,,,,,,,,,19,,,,,,,
1080136,BN,48350,B,CTAIN,2940,,,,,,,,,28,,,,,,,
104177,PY,45743,B,MXPLT,795,,,,,,,,,20,,,,,,,
1075129,LW,41253,B,CTAIN,585,,,,,,,,,19,,,,,,,
98818,YC,46229,B,CTAIN,90,,,,,,,,,24,,,,,,,
1063828,FDI,39338,B,CTAIN,33368,,,,,,,,,21,,,,,,,
53700,PY,44770,B,CTAIN,540,,,,,,,,,18,,,,,,,
1063944,LW,39153,B,CTAIN,1055,,,,,,,,,19,,,,,,,
1048790,LW,39153,B,CTAIN,3140,,,,,,,,,19,,,,,,,
1051010,LW,39285,B,CTAIN,3800,,,,,,,,,19,,,,,,,
1049917,LW,60758,A,CTAIN,195,,,,,,,,,22,,,,,,,
77697,YC,43697,B,CTAIN,4500,,,,,,,,,24,,,,,,,
72886,PW,60429,A,CTAIN,220,,,,,,,,,15,,,,,,,
1063943,LW,39153,B,CTAIN,1025,,,,,,,,,20,,,,,,,
1049919,LW,60758,A,CTAIN,1125,,,,,,,,,18,,,,,,,
1064982,LW,60758,A,CTAIN,750,,,,,,,,,15,,,,,,,
116411,LW,41253,B,CTAIN,3640,,,,,,,,,18,,,,,,,
114858,LW,35193,B,CTAIN,610,,,,,,,,,16,,,,,,,
1007062,FDI,33343,B,CTAIN,660,,,,,,,,,24,,,,,,,
1065327,LW,60758,A,CTAIN,615,,,,,,,,,18,,,,,,,
1050011,LW,60758,A,CTAIN,2355,,,,,,,,,21,,,,,,,
1065303,LW,60758,A,CTAIN,855,,,,,,,,,20,,,,,,,
1054993,PW,60759,A,CTAIN,490,,,,,,,,,24,,,,,,,
68343,BA,35574,B,CTAIN,9855,,,,,,,,,19,,,,,,,
64144,PY,35685,B,CTAIN,1140,,,,,,,,,24,,,,,,,
1958,LW,41141,B,CTAIN,1110,,,,,,,,,21,,,,,,,
1952,LW,41141,B,CTAIN,397,,,,,,,,,21,,,,,,,
-738210000,LW,41253,B,CTAIN,7560,,,,,,,,,21,,,,,,,
61695,CW,47458,B,CTAIN,7430,,,,,,,,,24,,,,,,,
-404530000,CW,40021,B,CTAIN,675,,,,,,,,,24,,,,,,,
43391,LW,39158,B,MXPLT,600,,,,,,,,,12,,,,,,,
-367470000,FDC,6402,A,CTAIN,4700,,,,,,,,,24,,,,,,,
39659,YC,30156,B,CTAIN,70,,,,,,,,,28,,,,,,,
48516,BA,35039,B,CTAIN,19090,,,,,,,,,12,,,,,,,
32437,YC,40446,B,CTAIN,2700,,,,,,,,,28,,,,,,,
83437,PW,39751,B,CTAIN,940,,,,,,,,,32,,,,,,,
39464,BN,40461,B,CTAIN,3705,,,,,,,,,28,,,,,,,
51754,LW,39148,B,CTAIN,1440,,,,,,,,,21,,,,,,,
63110,FDC,6487,A,CTAIN,480,,,,,,,,,16,,,,,,,
4999,LW,31690,B,CTAIN,720,,,,,,,,,14,,,,,,,
67758,PY,34859,B,CTAIN,1785,,,,,,,,,34,,,,,,,
4999,PY,34859,B,CTAIN,3290,,,,,,,,,14,,,,,,,
69352,LW,43309,B,CTAIN,4830,,,,,,,,,20,,,,,,,
10452,FDI,30822,B,"",2183,,,,,,,,,20,,,,,,,
51937,PY,34859,B,CTAIN,615,,,,,,,,,20,,,,,,,
49781,LW,41139,B,CTAIN,2790,,,,,,,,,21,,,,,,,
43331,BN,40461,B,CTAIN,1980,,,,,,,,,24,,,,,,,
20918,LW,35193,B,CTAIN,4650,,,,,,,,,21,,,,,,,
20925,LS,42562,B,CTAIN,1800,,,,,,,,,18,,,,,,,
38040,PY,5751,B,CTAIN,2460,,,,,,,,,18,,,,,,,
52572,PY,30623,B,CTAIN,3500,,,,,,,,,21,,,,,,,
80979,LW,60708,A,CTAIN,540,,,,,,,,,23,,,,,,,
53995,LW,35193,B,CTAIN,700,,,,,,,,,18,,,,,,,
37450,LW,35193,B,CTAIN,1080,,,,,,,,,15,,,,,,,
48148,LW,39153,B,MXPLT,1740,,,,,,,,,18,,,,,,,
73659,BA,39823,B,MXPLT,7020,,,,,,,,,24,,,,,,,
53995,LS,42562,B,CTAIN,1000,,,,,,,,,18,,,,,,,
24958,FDI,2412,B,CTAIN,11145,,,,,,,,,15,,,,,,,
89866,LW,39159,B,CTAIN,4725,,,,,,,,,18,,,,,,,
74933,PW,39751,B,CTAIN,3585,,,,,,,,,24,,,,,,,
5426,CW,33303,B,CTAIN,500,,,,,,,,,23,,,,,,,
67956,LW,35193,B,CTAIN,3810,,,,,,,,,21,,,,,,,
73375,LW,35193,B,CTAIN,7200,,,,,,,,,24,,,,,,,
55447,LW,42053,B,CTAIN,200,,,,,,,,,16,,,,,,,
76497,FDI,4055,B,CTAIN,5400,,,,,,,,,18,,,,,,,
72820,PW,60257,A,MXPLT,1780,,,,,,,,,18,,,,,,,
87933,FDC,60188,A,CTAIN,200,,,,,,,,,24,,,,,,,
92822,LW,46252,B,CTAIN,1000,,,,,,,,,16,,,,,,,
103995,LW,39159,B,CTAIN,6780,,,,,,,,,18,,,,,,,
95500,LW,39159,B,CTAIN,5290,,,,,,,,,18,,,,,,,
85559,LW,39148,B,CTAIN,250,,,,,,,,,21,,,,,,,
-380750000,LS,39353,B,CTAIN,2430,,,,,,,,,19,,,,,,,
22841,LW,39153,B,MXPLT,465,,,,,,,,,21,,,,,,,
94733,LW,46252,B,MXPLT,2880,,,,,,,,,17,,,,,,,
83744,LW,46252,B,CTAIN,2130,,,,,,,,,15,,,,,,,
93957,LW,39148,B,CTAIN,540,,,,,,,,,14,,,,,,,
92769,LW,39148,B,CTAIN,500,,,,,,,,,19,,,,,,,
73396,LW,35193,B,CTAIN,1300,,,,,,,,,21,,,,,,,
63177,LW,41261,B,CTAIN,3015,,,,,,,,,17,,,,,,,
69090,LW,39285,B,CTAIN,2055,,,,,,,,,20,,,,,,,
5433,CW,45018,B,CTAIN,1056,,,,,,,,,29,,,,,,,
105847,PW,61010,A,CTAIN,440,,,,,,,,,21,,,,,,,
107340,LW,35193,B,CTAIN,240,,,,,,,,,17,,,,,,,
107332,LW,35193,B,CTAIN,220,,,,,,,,,17,,,,,,,
61408,LW,39159,B,CTAIN,3240,,,,,,,,,20,,,,,,,
104281,LW,4941,B,CTAIN,1710,,,,,,,,,14,,,,,,,
1057212,CW,45018,B,CTAIN,2800,,,,,,,,,24,,,,,,,
76639,LW,41253,B,CTAIN,4860,,,,,,,,,16,,,,,,,
107040,LW,39159,B,CTAIN,1200,,,,,,,,,17,,,,,,,
1051993,LW,60739,A,CTAIN,300,,,,,,,,,22,,,,,,,
1051900,LW,60739,A,CTAIN,2400,,,,,,,,,15,,,,,,,
110697,LW,39153,B,MXPLT,4660,,,,,,,,,18,,,,,,,
1062178,PY,40855,B,CTAIN,955,,,,,,,,,21,,,,,,,
80193,LW,60758,A,CTAIN,820,,,,,,,,,19,,,,,,,
1072220,LS,45722,B,CTAIN,5340,,,,,,,,,20,,,,,,,
1007808,PW,61010,A,CTAIN,525,,,,,,,,,17,,,,,,,
1007464,PW,61010,A,CTAIN,435,,,,,,,,,22,,,,,,,
117018,PW,61010,A,CTAIN,1420,,,,,,,,,21,,,,,,,
117944,PW,61010,A,CTAIN,5100,,,,,,,,,21,,,,,,,
117943,PW,61010,A,CTAIN,3640,,,,,,,,,24,,,,,,,
1051871,LW,60739,A,CTAIN,1300,,,,,,,,,23,,,,,,,
103561,LW,41136,B,CTAIN,432,,,,,,,,,15,,,,,,,
1059473,LW,39265,B,CTAIN,540,,,,,,,,,15,,,,,,,
1007480,PW,61010,A,CTAIN,1350,,,,,,,,,18,,,,,,,
121647,CW,42084,B,CTAIN,12420,,,,,,,,,18,,,,,,,
121647,PW,61230,A,CTAIN,6170,,,,,,,,,18,,,,,,,
1118970,LW,39285,B,CTAIN,560,,,,,,,,,17,,,,,,,
1060578,YC,46229,B,CTAIN,1640,,,,,,,,,22,,,,,,,
87897,YC,46229,B,CTAIN,100,,,,,,,,,24,,,,,,,
116956,LW,60758,A,CTAIN,350,,,,,,,,,18,,,,,,,
105810,PW,60658,A,CTAIN,610,,,,,,,,,32,,,,,,,
1067124,PW,60658,A,CTAIN,420,,,,,,,,,27,,,,,,,
1067187,LW,39153,B,CTAIN,700,,,,,,,,,18,,,,,,,
1062215,LW,60758,A,MXPLT,70,,,,,,,,,22,,,,,,,
1062106,LW,60768,A,CTAIN,1275,,,,,,,,,21,,,,,,,
1062194,LW,60768,A,CTAIN,1170,,,,,,,,,18,,,,,,,
1061534,LW,60768,A,MXPLT,4295,,,,,,,,,19,,,,,,,
1062196,LW,60768,A,CTAIN,210,,,,,,,,,24,,,,,,,
1060512,LW,46252,B,CTAIN,2280,,,,,,,,,18,,,,,,,
1095850,PW,60360,A,CTAIN,300,,,,,,,,,32,,,,,,,
1065835,LW,60768,A,MXPLT,1380,,,,,,,,,22,,,,,,,
1062332,LW,60768,A,CTAIN,630,,,,,,,,,21,,,,,,,
1067165,LW,5266,B,CTAIN,7560,,,,,,,,,18,,,,,,,
1073771,LW,46252,B,CTAIN,2625,,,,,,,,,18,,,,,,,
1051047,PW,61156,A,CTAIN,3090,,,,,,,,,15,,,,,,,
97349,LW,41139,B,CTAIN,6495,,,,,,,,,23,,,,,,,
1092132,LW,41261,B,CTAIN,3960,,,,,,,,,18,,,,,,,
1049924,LW,60768,A,CTAIN,2250,,,,,,,,,21,,,,,,,
1065857,FDI,47983,B,CTAIN,206,,,,,,,,,19,,,,,,,
1059656,CW,45010,B,CTAIN,1040,,,,,,,,,15,,,,,,,
1062796,FDI,42071,B,CTAIN,4365,,,,,,,,,22,,,,,,,
1059656,FDC,61351,A,CTAIN,900,,,,,,,,,15,,,,,,,
1080148,BP,45022,B,CTAIN,2060,,,,,,,,,9,,,,,,,
1079629,BP,45022,B,CTAIN,3295,,,,,,,,,27,,,,,,,
1084328,BP,45022,B,CTAIN,765,,,,,,,,,27,,,,,,,
24012,BA,40583,B,CTAIN,2299,,,,,,,,,24,,,,,,,
61468,PY,34859,B,CTAIN,1440,,,,,,,,,34,,,,,,,
96661,LW,41253,B,CTAIN,12000,,,,,,,,,16,,,,,,,
103944,LW,35193,B,CTAIN,1119,,,,,,,,,18,,,,,,,
84680,PY,45038,B,CTAIN,1695,,,,,,,,,23,,,,,,,
94596,LW,5266,B,CTAIN,5955,,,,,,,,,23,,,,,,,
93528,LW,5266,B,CTAIN,3920,,,,,,,,,23,,,,,,,
1061081,FDI,33343,B,CTAIN,1890,,,,,,,,,15,,,,,,,
78926,PY,39241,B,CTAIN,2040,,,,,,,,,23,,,,,,,
95630,LW,41253,B,CTAIN,900,,,,,,,,,17,,,,,,,
110207,LW,41253,B,CTAIN,15480,,,,,,,,,18,,,,,,,
87334,PY,48276,B,CTAIN,2970,,,,,,,,,16,,,,,,,
45010,FDC,60304,A,CTAIN,132,,,,,,,,,16,,,,,,,
-543860000,CW,48408,B,CTAIN,3024,,,,,,,,,15,,,,,,,
1108567,PW,61010,A,CTAIN,420,,,,,,,,,22,,,,,,,
1066026,LW,39148,B,CTAIN,7100,,,,,,,,,18,,,,,,,
1172531,LS,39353,B,CTAIN,180,,,,,,,,,20,,,,,,,
84684,PY,45038,B,CTAIN,235,,,,,,,,,15,,,,,,,
116093,YC,43700,B,CTAIN,410,,,,,,,,,34,,,,,,,
95732,LW,39282,B,CTAIN,520,,,,,,,,,15,,,,,,,
91964,PW,60740,A,CTAIN,180,,,,,,,,,24,,,,,,,
1172530,LS,39353,B,CTAIN,147,,,,,,,,,20,,,,,,,
1172521,LS,39353,B,CTAIN,306,,,,,,,,,20,,,,,,,
109609,PW,60429,A,CTAIN,380,,,,,,,,,12,,,,,,,
119355,CW,47222,B,CTAIN,7700,,,,,,,,,24,,,,,,,
1068249,PW,61224,A,CTAIN,461,,,,,,,,,38,,,,,,,
1110784,FDI,8967,B,CTAIN,8880,,,,,,,,,20,,,,,,,
1099230,LW,5266,B,CTAIN,3000,,,,,,,,,19,,,,,,,
1117941,LW,5266,B,CTAIN,3465,,,,,,,,,19,,,,,,,
1117944,LW,5266,B,CTAIN,1905,,,,,,,,,19,,,,,,,
1173872,BA,35574,B,CTAIN,8961,,,,,,,,,15,,,,,,,
90014,PY,41257,B,CTAIN,344,,,,,,,,,18,,,,,,,
1058874,PW,61156,A,CTAIN,59,,,,,,,,,15,,,,,,,
78633,PY,45038,B,CTAIN,1500,,,,,,,,,23,,,,,,,
1128133,LW,39153,B,CTAIN,825,,,,,,,,,18,,,,,,,
1128050,LW,39153,B,CTAIN,1815,,,,,,,,,17,,,,,,,
1139371,LW,39153,B,CTAIN,10005,,,,,,,,,19,,,,,,,
1127050,YC,46245,B,CTAIN,790,,,,,,,,,28,,,,,,,
1062663,YC,46245,B,CTAIN,3910,,,,,,,,,24,,,,,,,
102903,LW,39264,B,CTAIN,1785,,,,,,,,,12,,,,,,,
1114366,BP,48350,B,CTAIN,308,,,,,,,,,27,,,,,,,
1074030,BP,48350,B,CTAIN,3120,,,,,,,,,12,,,,,,,
1168671,FDI,47713,B,CTAIN,1365,,,,,,,,,20,,,,,,,
1168171,FDI,47713,B,CTAIN,1685,,,,,,,,,19,,,,,,,
1160130,LW,41253,B,CTAIN,7560,,,,,,,,,23,,,,,,,
1137090,LW,39153,B,CTAIN,495,,,,,,,,,17,,,,,,,
1059656,BP,48350,B,CTAIN,3390,,,,,,,,,27,,,,,,,
1104752,PW,61224,A,CTAIN,670,,,,,,,,,26,,,,,,,
1065373,LS,45722,B,CTAIN,1260,,,,,,,,,25,,,,,,,
-588300000,FDI,1618,B,CTAIN,7000,,,,,,,,,19,,,,,,,
-659730000,LW,39159,B,CTAIN,10080,,,,,,,,,23,,,,,,,
-469490000,FDI,4055,B,CTAIN,1060,,,,,,,,,21,,,,,,,
-403330000,BA,35574,B,CTAIN,10240,,,,,,,,,23,,,,,,,
-301520000,FDI,1709,B,CTAIN,1000,,,,,,,,,15,,,,,,,
-313830000,FDI,1887,B,CTAIN,5000,,,,,,,,,15,,,,,,,
-273000000,CW,3873,B,CTAIN,4100,,,,,,,,,12,,,,,,,
-79400000,LW,27270,B,CTAIN,620,,,,,,,,,16,,,,,,,
2367,PY,35685,B,CTAIN,200,,,,,,,,,21,,,,,,,
-193010000,LW,27269,B,CTAIN,3240,,,,,,,,,24,,,,,,,
1236,LW,32818,B,CTAIN,3600,,,,,,,,,19,,,,,,,
1244,LW,35684,B,CTAIN,1080,,,,,,,,,33,,,,,,,
785,LW,39158,B,CTAIN,2460,,,,,,,,,21,,,,,,,
2370,PY,35685,B,CTAIN,1195,,,,,,,,,22,,,,,,,
-684220000,LW,41141,B,CTAIN,4050,,,,,,,,,18,,,,,,,
2444,PW,31683,B,CTAIN,900,,,,,,,,,20,,,,,,,
